Quote_ID,Customer_ID,Sales_Rep_ID,Product_ID,Quote_Request_Date,Quote_Sent_Date,Quote_Viewed_Date,Quote_Accepted_Date,Shipment_Booked_Date,Shipment_Completed_Date,Origin_Country,Destination_Country,Route,Transport_Mode,Carrier,Quoted_Amount_USD,Final_Booked_Amount_USD,Lead_Time_Days,Response_Time_Hours,Quote_Status,Drop_Off_Stage,Drop_Off_Reason,Priority_Level,Customer_Segment
125,1282,7,10,2024-10-19,2024-10-21 19:00:00,2024-10-22 06:00:00,,,,Germany,Netherlands,Germany -> Netherlands ,Sea,MSC,6721.49,,8,9,Viewed,Quote Accepted,Documentation Concerns,Medium,Retail
126,1389,6,15,2024-11-11,2024-11-12 02:00:00,,,,,USA,Germany,USA -> Germany ,Sea,Qatar,6788.5,,28,43,Sent,Quote Accepted,No Feedback,High,Small Business
127,1648,8,19,2024-06-13,2024-06-14 02:00:00,,,,,Brazil,USA,Brazil -> USA ,Air,Emirates,19326.92,,27,38,Sent,Quote Viewed,Competitor Won,High,Retail
128,1142,5,8,2024-04-12,2024-04-14 22:00:00,2024-04-16 20:00:00,2024-04-17 23:00:00,,,India,UK,India -> UK ,Sea,ONE,6535.29,,26,53,Accepted,Quote Viewed,Price Too High,Medium,Retail
129,1936,2,4,2024-09-02,2024-09-04 04:00:00,2024-09-05 15:00:00,,,,China,India,China -> India ,Air,Emirates,19400.13,,20,69,Viewed,Quote Sent,No Feedback,Low,Manufacturing
130,1571,10,23,2024-11-27,2024-11-29 04:00:00,,,,,UK,China,UK -> China ,Road,PIL,1200.41,,13,66,Sent,Quote Viewed,,Low,Retail
131,1963,3,12,2024-12-19,2024-12-21 17:00:00,2024-12-21 19:00:00,,,,India,China,India -> China ,Sea,Emirates,6613.21,,7,11,Viewed,Quote Accepted,Route Constraint,Medium,Enterprise
132,1663,2,22,2024-02-19,2024-02-21 09:00:00,2024-02-22 06:00:00,,,,USA,Netherlands,USA -> Netherlands ,Air,PIL,1848.98,,18,3,Viewed,Quote Sent,Competitor Won,Low,Enterprise
133,1904,4,15,2024-08-24,2024-08-25 06:00:00,,,,,Germany,USA,Germany -> USA ,Road,Qatar,13169.1,,23,4,Sent,Quote Sent,Slow Response,Medium,Manufacturing
134,1320,10,13,2024-02-02,2024-02-02 14:00:00,2024-02-03 11:00:00,2024-02-04 13:00:00,,,India,China,India -> China ,Road,Qatar,5984.71,,12,68,Accepted,Quote Viewed,,Medium,Retail
135,1141,10,13,2024-03-29,2024-03-30 15:00:00,2024-03-30 23:00:00,2024-04-01 06:00:00,2024-04-04 06:00:00,,USA,Germany,USA -> Germany ,Sea,ONE,8092.82,8153.320740765077,30,50,Booked,,Documentation Concerns,High,Retail
136,1974,1,16,2024-03-26,2024-03-28 15:00:00,,,,,Germany,USA,Germany -> USA ,Air,PIL,6977.02,,18,7,Sent,Quote Accepted,Documentation Concerns,Medium,Enterprise
137,1281,4,18,2024-12-16,2024-12-18 15:00:00,,,,,India,Netherlands,India -> Netherlands ,Sea,ONE,4177.82,,19,29,Sent,Quote Accepted,,Medium,Retail
138,1849,4,10,2024-09-18,2024-09-18 15:00:00,2024-09-20 02:00:00,2024-09-22 01:00:00,,,China,India,China -> India ,Air,DHL,14660.62,,28,55,Accepted,Quote Sent,Route Constraint,High,sme
139,1545,5,20,2024-04-17,2024-04-18 21:00:00,2024-04-19 08:00:00,,,,Germany,India,Germany -> India ,Road,ONE,4925.77,,23,8,Viewed,Quote Viewed,Competitor Won,Low,Small Business
140,1728,6,8,2024-09-20,2024-09-20 13:00:00,2024-09-20 17:00:00,,,,South Africa,India,South Africa -> India ,Road,Qatar,13462.03,,19,17,Viewed,Quote Accepted,Competitor Won,Low,Enterprise
141,1867,2,24,2024-07-11,2024-07-13 10:00:00,2024-07-14 19:00:00,2024-07-16 07:00:00,,,Brazil,Netherlands,Brazil -> Netherlands ,Sea,Emirates,19054.83,,26,1,Accepted,Quote Accepted,Route Constraint,High,Enterprise
142,1496,6,22,2024-04-18,2024-04-20 16:00:00,,,,,Brazil,India,Brazil -> India ,Air,Maersk ,6388.27,,26,17,Sent,Quote Viewed,Price Too High,High,sme
143,1369,5,3,2024-08-13,2024-08-15 11:00:00,2024-08-16 00:00:00,,,,Germany,UK,Germany -> UK ,Sea,ONE ,6735.44,,21,36,Viewed,Quote Viewed,Documentation Concerns,Low,sme
144,1880,7,23,2024-08-07,2024-08-07 12:00:00,2024-08-08 19:00:00,2024-08-09 05:00:00,2024-08-11 05:00:00,2024-08-31 05:00:00,Netherlands,Brazil,Netherlands -> Brazil ,Air,DHL ,0.0,0.0,24,44,Completed,,,High,SME
145,1693,3,3,2024-06-09,2024-06-11 00:00:00,,,,,Germany,South Africa,Germany -> South Africa ,Road,Cargo Carriers ,15695.75,,21,18,Sent,Quote Sent,Route Constraint,Medium,Manufacturing
146,1603,7,12,2024-04-19,2024-04-19 20:00:00,,,,,India,UK,India -> UK ,Sea,Emirates,5127.65,,8,18,Sent,Quote Viewed,Documentation Concerns,High,sme
147,1115,4,16,2024-10-10,2024-10-11 13:00:00,2024-10-12 03:00:00,2024-10-14 22:00:00,,,Netherlands,UK,Netherlands -> UK ,Road,Cargo Carriers ,8443.27,,29,31,Accepted,Quote Sent,Competitor Won,Medium,sme
148,1069,1,9,2024-07-17,2024-07-19 06:00:00,,,,,Germany,India,Germany -> India ,Air,Maersk,9949.28,,26,10,Sent,Quote Viewed,No Feedback,Medium,Manufacturing
149,1284,2,10,2024-12-30,2025-01-01 17:00:00,,,,,UK,Brazil,UK -> Brazil ,Air,FedEx,8643.27,,26,69,Sent,Quote Sent,No Feedback,Medium,Enterprise
150,1444,2,15,2024-10-27,2024-10-27 09:00:00,,,,,UK,Brazil,UK -> Brazil ,Road,Cargo Carriers ,19115.13,,22,32,Sent,Quote Accepted,Documentation Concerns,Low,sme
151,1120,1,11,2024-03-02,2024-03-02 02:00:00,2024-03-03 10:00:00,2024-03-05 07:00:00,2024-03-10 07:00:00,2024-03-28 07:00:00,South Africa,USA,South Africa -> USA ,Sea,Costco,8065.52,7683.133133546796,19,35,Completed,,Documentation Concerns,High,Enterprise
152,1105,10,22,2024-08-21,2024-08-23 18:00:00,,,,,China,South Africa,China -> South Africa ,Road,MSC,17327.84,,17,21,Sent,Quote Sent,Price Too High,High,sme
153,1935,7,8,2024-01-24,2024-01-26 13:00:00,,,,,UK,USA,UK -> USA ,Sea,PIL,4400.26,,24,5,Sent,Quote Viewed,Competitor Won,High,Retail
154,1467,1,12,2024-07-09,2024-07-09 16:00:00,2024-07-11 02:00:00,2024-07-11 08:00:00,2024-07-15 08:00:00,2024-07-19 08:00:00,India,UK,India -> UK ,Air,Costco,6363.83,6114.2524333743695,20,42,Completed,,Slow Response,Medium,Small Business
155,1673,7,24,2024-10-29,2024-10-31 16:00:00,2024-11-01 19:00:00,2024-11-01 23:00:00,2024-11-03 23:00:00,2024-11-22 23:00:00,Brazil,UK,Brazil -> UK ,Road,Costco,16951.91,17052.992507048264,8,-1,Completed,,Route Constraint,Medium,SME
156,1063,7,22,2024-03-13,2024-03-14 12:00:00,2024-03-15 15:00:00,2024-03-17 15:00:00,2024-03-21 15:00:00,2024-03-25 15:00:00,USA,Brazil,USA -> Brazil ,Air,PIL,3536.76,3784.9795116169917,30,10,Completed,,,Medium,Manufacturing
157,1168,8,15,2024-06-16,2024-06-17 17:00:00,,,,,South Africa,USA,South Africa -> USA ,Sea,Qatar,2419.06,,12,14,Sent,Quote Sent,Route Constraint,Medium,Enterprise
158,1405,9,2,2024-05-15,2024-05-15 16:00:00,2024-05-17 14:00:00,2024-05-17 20:00:00,,,Netherlands,India,Netherlands -> India ,Road,Costco,17274.89,,6,32,Accepted,Quote Sent,Route Constraint,Medium,Retail
159,1843,7,12,2024-10-08,2024-10-09 08:00:00,2024-10-09 15:00:00,,,,Germany,China,Germany -> China ,Road,MSC,1227.18,,9,29,Viewed,Quote Sent,Price Too High,High,sme
160,1391,7,6,2024-11-26,2024-11-28 09:00:00,2024-11-28 17:00:00,2024-11-28 23:00:00,,,India,China,India -> China ,Sea,PIL,4191.79,,9,51,Accepted,Quote Viewed,Route Constraint,High,SME
161,1204,9,8,2024-11-10,2024-11-11 08:00:00,2024-11-12 16:00:00,,,,UK,South Africa,UK -> South Africa ,Road,FedEx,10101.59,,13,50,Viewed,Quote Accepted,Competitor Won,Medium,Retail
162,1797,5,2,2024-09-05,2024-09-06 21:00:00,2024-09-07 22:00:00,,,,South Africa,USA,South Africa -> USA ,Sea,FedEx,1495.2,,19,4,Viewed,Quote Sent,Slow Response,High,sme
163,1859,3,6,2024-12-02,2024-12-03 07:00:00,,,,,China,India,China -> India ,Air,Cargo Carriers,19931.45,,24,50,Sent,Quote Accepted,Competitor Won,Low,SME
164,1489,1,11,2024-12-26,2024-12-27 22:00:00,2024-12-29 09:00:00,2024-12-31 01:00:00,2025-01-02 01:00:00,,India,China,India -> China ,Road,PIL,2714.89,2628.4256643378835,6,29,Booked,,,Medium,SME
165,1447,8,21,2024-01-12,2024-01-12 19:00:00,2024-01-13 19:00:00,2024-01-14 05:00:00,2024-01-17 05:00:00,2024-01-31 05:00:00,USA,Netherlands,USA -> Netherlands ,Sea,ONE,6733.54,6817.005338772143,29,21,Completed,,No Feedback,Medium,sme
166,1971,10,13,2024-12-06,2024-12-06 23:00:00,,,,,South Africa,UK,South Africa -> UK ,Road,Maersk,14081.47,,11,1,Sent,Quote Accepted,Slow Response,Low,Retail
167,1686,6,15,2024-02-23,2024-02-25 16:00:00,2024-02-27 16:00:00,,,,USA,Germany,USA -> Germany ,Air,Costco,7589.39,,23,12,Viewed,Quote Sent,Competitor Won,Medium,SME
168,1387,6,18,2024-01-01,2024-01-01 07:00:00,,,,,India,Brazil,India -> Brazil ,Sea,MSC,8973.41,,26,53,Sent,Quote Accepted,Documentation Concerns,Low,sme
169,1076,9,3,2024-03-24,2024-03-26 10:00:00,2024-03-26 12:00:00,2024-03-28 05:00:00,,,South Africa,China,South Africa -> China ,Sea,Cargo Carriers,2409.81,,29,49,Accepted,Quote Viewed,Documentation Concerns,High,Enterprise
170,1739,9,9,2024-11-30,2024-11-30 22:00:00,2024-12-01 09:00:00,,,,China,USA,China -> USA ,Road,Costco,7290.8,,4,53,Viewed,Quote Sent,Route Constraint,Low,Retail
171,1026,4,6,2024-09-08,2024-09-08 20:00:00,2024-09-08 21:00:00,,,,UK,China,UK -> China ,Road,Costco,6596.44,,16,62,Viewed,Quote Sent,Competitor Won,Medium,Enterprise
172,1269,4,9,2024-09-07,2024-09-08 10:00:00,2024-09-08 22:00:00,,,,Brazil,Netherlands,Brazil -> Netherlands ,Road,Maersk,8018.63,,23,34,Viewed,Quote Accepted,Price Too High,High,Manufacturing
173,1548,8,19,2024-06-25,2024-06-27 22:00:00,,,,,Netherlands,Brazil,Netherlands -> Brazil ,Air,DHL,2158.69,,13,67,Sent,Quote Accepted,Price Too High,Low,Retail
174,1699,7,7,2024-09-21,2024-09-21 19:00:00,2024-09-22 07:00:00,,,,Germany,USA,Germany -> USA ,Road,ONE,16360.75,,9,55,Viewed,Quote Viewed,Documentation Concerns,High,SME
175,1638,10,17,2024-07-17,2024-07-20 00:00:00,,,,,Brazil,India,Brazil -> India ,Sea,MSC,6247.82,,5,2,Sent,Quote Accepted,No Feedback,Low,SME
176,1282,7,5,2024-02-24,2024-02-24 13:00:00,,,,,Brazil,Netherlands,Brazil -> Netherlands ,Road,Cargo Carriers,6018.6,,13,61,Sent,Quote Sent,Route Constraint,Medium,Manufacturing
177,1503,2,8,2024-05-01,2024-05-01 07:00:00,2024-05-02 01:00:00,,,,Brazil,China,Brazil -> China ,Air,Costco,7419.46,,15,40,Viewed,Quote Viewed,Competitor Won,Low,Enterprise
178,1527,3,3,2024-11-05,2024-11-05 12:00:00,2024-11-06 02:00:00,,,,UK,Brazil,UK -> Brazil ,Sea,FedEx,10204.75,,25,48,Viewed,Quote Accepted,No Feedback,High,sme
179,1247,6,16,2024-04-08,2024-04-09 02:00:00,2024-04-09 06:00:00,2024-04-11 05:00:00,2024-04-13 05:00:00,,South Africa,Germany,South Africa -> Germany ,Road,DHL,16646.62,17880.070525486666,19,16,Booked,,No Feedback,Medium,Small Business
180,1662,4,22,2024-03-24,2024-03-25 10:00:00,2024-03-25 12:00:00,2024-03-27 14:00:00,,,China,Germany,China -> Germany ,Air,Costco,17222.61,,17,28,Accepted,Quote Sent,,Low,SME
181,1533,10,13,2024-08-30,2024-08-30 17:00:00,2024-08-31 10:00:00,2024-09-02 02:00:00,2024-09-05 02:00:00,2024-09-20 02:00:00,UK,India,UK -> India ,Road,MSC ,7625.47,8387.146750660677,27,60,Completed,,,Medium,Retail
182,1267,5,7,2024-11-27,2024-11-28 13:00:00,,,,,USA,South Africa,USA -> South Africa ,Air,FedEx,2212.9,,29,42,Sent,Quote Sent,,Low,Enterprise
183,1730,4,22,2024-12-04,2024-12-05 17:00:00,2024-12-07 01:00:00,2024-12-08 15:00:00,2024-12-11 15:00:00,2024-12-26 15:00:00,UK,Netherlands,UK -> Netherlands ,Road,DHL,14997.91,15513.443586864274,17,25,Completed,,Competitor Won,High,Manufacturing
184,1187,6,21,2024-10-12,2024-10-13 00:00:00,,,,,USA,South Africa,USA -> South Africa ,Air,PIL,3430.94,,24,72,Sent,Quote Viewed,Route Constraint,Medium,Small Business
185,1199,9,4,2024-05-13,2024-05-14 14:00:00,,,,,USA,South Africa,USA -> South Africa ,Road,Qatar,2019.86,,14,10,Sent,Quote Sent,,High,sme
186,1646,3,11,2024-04-12,2024-04-13 20:00:00,,,,,India,USA,India -> USA ,Road,Maersk ,7011.29,,9,11,Sent,Quote Sent,,High,Retail
187,1748,6,1,2024-03-22,2024-03-24 15:00:00,2024-03-26 08:00:00,2024-03-28 15:00:00,,,UK,Netherlands,UK -> Netherlands ,Sea,FedEx,19341.23,,22,5,Accepted,Quote Sent,Documentation Concerns,Low,sme
188,1046,5,10,2024-04-25,2024-04-26 21:00:00,,,,,Germany,China,Germany -> China ,Sea,FedEx,8287.46,,11,22,Sent,Quote Viewed,Documentation Concerns,High,Small Business
189,1173,2,12,2024-09-07,2024-09-08 22:00:00,2024-09-09 00:00:00,2024-09-10 06:00:00,,,Netherlands,UK,Netherlands -> UK ,Road,Maersk,19712.71,,21,3,Accepted,Quote Viewed,,Low,Retail
190,1702,1,10,2024-01-25,2024-01-25 07:00:00,2024-01-27 04:00:00,2024-01-27 19:00:00,2024-01-31 19:00:00,2024-02-16 19:00:00,UK,China,UK -> China ,Sea,MSC,11398.37,10873.992888394043,20,20,Completed,,Documentation Concerns,High,Enterprise
191,1366,7,10,2024-02-23,2024-02-25 18:00:00,2024-02-26 02:00:00,2024-02-26 16:00:00,,,India,USA,India -> USA ,Air,Maersk,12571.03,,30,67,Accepted,Quote Sent,Documentation Concerns,Medium,Small Business
192,2000,5,9,2024-04-30,2024-04-30 01:00:00,2024-05-01 20:00:00,2024-05-04 12:00:00,2024-05-06 12:00:00,2024-05-10 12:00:00,USA,UK,USA -> UK ,Sea,Maersk ,14747.95,13788.453708647237,2,30,Completed,,,Medium,Small Business
193,1679,3,11,2024-12-12,2024-12-13 17:00:00,,,,,USA,China,USA -> China ,Sea,DHL,17173.67,,9,2,Sent,Quote Accepted,Price Too High,Medium,Small Business
194,1664,3,4,2024-04-03,2024-04-03 15:00:00,,,,,UK,Netherlands,UK -> Netherlands ,Air,Maersk,6164.83,,28,62,Sent,Quote Sent,Price Too High,Medium,Retail
195,1499,2,14,2024-09-04,2024-09-06 09:00:00,2024-09-07 08:00:00,,,,China,India,China -> India ,Sea,Maersk ,14004.82,,21,17,Viewed,Quote Viewed,Price Too High,Low,Manufacturing
196,1656,7,5,2024-09-25,2024-09-26 05:00:00,2024-09-27 15:00:00,,,,USA,South Africa,USA -> South Africa ,Road,Cargo Carriers ,13572.55,,21,45,Viewed,Quote Sent,No Feedback,Medium,Enterprise
197,1658,7,13,2024-03-25,2024-03-25 10:00:00,,,,,Brazil,USA,Brazil -> USA ,Air,MSC,7287.0,,26,65,Sent,Quote Accepted,Route Constraint,High,Enterprise
198,1093,10,20,2024-08-16,2024-08-17 17:00:00,2024-08-19 17:00:00,,,,China,USA,China -> USA ,Road,Costco,8665.35,,18,-1,Viewed,Quote Sent,Documentation Concerns,Low,Enterprise
199,1674,4,1,2024-06-23,2024-06-24 23:00:00,2024-06-25 21:00:00,2024-06-28 21:00:00,,,India,Brazil,India -> Brazil ,Sea,Emirates,13486.18,,26,15,Accepted,Quote Viewed,No Feedback,Low,Small Business
200,1844,4,23,2024-12-25,2024-12-25 14:00:00,2024-12-25 23:00:00,2024-12-28 04:00:00,,,USA,Netherlands,USA -> Netherlands ,Sea,MSC,12606.18,,2,51,Accepted,Quote Accepted,,Low,Retail
201,1858,10,16,2024-03-04,2024-03-06 10:00:00,,,,,Germany,South Africa,Germany -> South Africa ,Road,ONE,1082.41,,6,71,Sent,Quote Accepted,,High,SME
202,1136,3,14,2024-07-17,2024-07-18 18:00:00,2024-07-19 21:00:00,,,,Netherlands,Germany,Netherlands -> Germany ,Road,FedEx,8559.53,,23,38,Viewed,Quote Accepted,,Medium,Manufacturing
203,1652,6,23,2024-10-10,2024-10-11 04:00:00,2024-10-13 00:00:00,2024-10-14 21:00:00,,,Germany,UK,Germany -> UK ,Air,Emirates,13351.64,,19,65,Accepted,Quote Accepted,Documentation Concerns,Low,Enterprise
204,1686,1,7,2024-12-11,2024-12-13 21:00:00,,,,,UK,India,UK -> India ,Sea,ONE,1242.64,,22,49,Sent,Quote Viewed,Slow Response,High,Manufacturing
205,1817,5,23,2024-05-31,2024-06-01 03:00:00,2024-06-02 08:00:00,2024-06-02 22:00:00,,,Netherlands,UK,Netherlands -> UK ,Road,Maersk,13295.27,,13,66,Accepted,Quote Viewed,,Low,Small Business
206,1559,10,7,2024-10-09,2024-10-09 07:00:00,2024-10-09 20:00:00,,,,India,UK,India -> UK ,Road,PIL,5285.42,,6,48,Viewed,Quote Accepted,Price Too High,High,sme
207,1261,1,11,2024-09-20,2024-09-20 16:00:00,,,,,China,South Africa,China -> South Africa ,Sea,ONE ,6303.13,,30,21,Sent,Quote Viewed,No Feedback,High,Manufacturing
208,1533,2,17,2024-11-11,2024-11-12 15:00:00,,,,,Brazil,China,Brazil -> China ,Air,Qatar,15896.6,,13,29,Sent,Quote Sent,Competitor Won,High,sme
209,1574,1,4,2024-12-05,2024-12-06 19:00:00,,,,,Brazil,Germany,Brazil -> Germany ,Road,Emirates,5150.46,,29,68,Sent,Quote Accepted,No Feedback,Low,sme
210,1841,6,17,2024-01-21,2024-01-22 18:00:00,,,,,USA,South Africa,USA -> South Africa ,Road,DHL,5875.22,,10,4,Sent,Quote Accepted,Slow Response,Medium,Retail
211,1962,2,24,2024-02-12,2024-02-12 13:00:00,2024-02-14 08:00:00,2024-02-15 12:00:00,2024-02-19 12:00:00,2024-02-24 12:00:00,Netherlands,Brazil,Netherlands -> Brazil ,Road,ONE ,16746.22,17472.56479842773,2,56,Completed,,Price Too High,High,SME
212,1656,10,3,2024-04-01,2024-04-02 09:00:00,2024-04-03 12:00:00,2024-04-05 14:00:00,2024-04-09 14:00:00,,UK,Netherlands,UK -> Netherlands ,Road,Cargo Carriers ,7011.68,7500.045249502919,12,16,Booked,,No Feedback,High,Small Business
213,1764,7,18,2024-12-17,2024-12-18 15:00:00,2024-12-19 20:00:00,2024-12-21 21:00:00,,,UK,India,UK -> India ,Sea,ONE,13553.74,,29,69,Accepted,Quote Accepted,Documentation Concerns,Medium,SME
214,1927,9,5,2024-10-10,2024-10-13 00:00:00,2024-10-14 13:00:00,2024-10-16 16:00:00,2024-10-21 16:00:00,2024-11-09 16:00:00,USA,Netherlands,USA -> Netherlands ,Air,ONE,4991.0,5325.145819807701,7,45,Completed,,Price Too High,High,Manufacturing
215,1498,6,12,2024-10-17,2024-10-17 07:00:00,2024-10-19 01:00:00,,,,USA,Netherlands,USA -> Netherlands ,Air,PIL,13762.02,,20,26,Viewed,Quote Sent,Slow Response,Medium,Enterprise
216,1320,4,8,2024-08-18,2024-08-19 19:00:00,2024-08-21 16:00:00,,,,Germany,Brazil,Germany -> Brazil ,Road,Qatar,11770.38,,12,55,Viewed,Quote Sent,Documentation Concerns,Low,Small Business
217,1083,5,5,2024-09-02,2024-09-04 12:00:00,,,,,Brazil,India,Brazil -> India ,Road,PIL,6803.96,,29,23,Sent,Quote Accepted,Price Too High,Low,SME
218,1793,3,12,2024-01-10,2024-01-12 17:00:00,2024-01-14 07:00:00,2024-01-15 11:00:00,,,China,Brazil,China -> Brazil ,Sea,PIL,5951.71,,19,70,Accepted,Quote Accepted,,Medium,sme
219,1143,8,6,2024-08-25,2024-08-27 17:00:00,2024-08-28 17:00:00,2024-08-31 10:00:00,,,China,UK,China -> UK ,Air,Cargo Carriers,5538.74,,22,22,Accepted,Quote Sent,Documentation Concerns,Low,Enterprise
220,1810,6,13,2024-07-02,2024-07-02 06:00:00,2024-07-02 21:00:00,,,,USA,Netherlands,USA -> Netherlands ,Sea,DHL,8019.27,,2,27,Viewed,Quote Accepted,Competitor Won,High,Manufacturing
221,1385,4,17,2024-09-23,2024-09-24 12:00:00,2024-09-26 02:00:00,,,,Germany,South Africa,Germany -> South Africa ,Sea,Emirates,13419.83,,12,10,Viewed,Quote Viewed,,Medium,Retail
222,1370,10,23,2024-01-04,2024-01-06 17:00:00,2024-01-07 04:00:00,,,,Netherlands,China,Netherlands -> China ,Air,PIL,10776.28,,11,20,Viewed,Quote Accepted,Price Too High,Medium,Manufacturing
223,1586,3,2,2024-09-02,2024-09-04 14:00:00,2024-09-04 16:00:00,2024-09-06 00:00:00,,,China,Germany,China -> Germany ,Air,Costco,11896.24,,17,66,Accepted,Quote Viewed,No Feedback,Low,Manufacturing
224,1840,3,20,2024-01-10,2024-01-11 13:00:00,2024-01-13 04:00:00,2024-01-15 17:00:00,,,India,USA,India -> USA ,Road,FedEx,5167.91,,24,19,Accepted,Quote Accepted,Competitor Won,Medium,Retail
225,1846,3,20,2024-10-29,2024-10-29 09:00:00,2024-10-30 10:00:00,,,,Germany,China,Germany -> China ,Air,ONE,1314.69,,20,65,Viewed,Quote Accepted,Price Too High,Low,Retail
226,1379,1,23,2024-03-01,2024-03-01 12:00:00,,,,,Germany,Brazil,Germany -> Brazil ,Road,Qatar,0.0,,26,56,Sent,Quote Viewed,,Medium,Small Business
227,1897,9,14,2024-10-28,2024-10-28 13:00:00,,,,,Germany,Netherlands,Germany -> Netherlands ,Sea,PIL ,10065.68,,24,11,Sent,Quote Sent,No Feedback,Low,SME
228,1667,10,9,2024-09-23,2024-09-23 01:00:00,,,,,Netherlands,UK,Netherlands -> UK ,Sea,FedEx,16281.46,,12,14,Sent,Quote Accepted,Competitor Won,Low,Enterprise
229,1792,7,24,2024-04-14,2024-04-16 05:00:00,2024-04-16 17:00:00,,,,Brazil,South Africa,Brazil -> South Africa ,Air,MSC,11543.32,,15,40,Viewed,Quote Accepted,Slow Response,High,sme
230,1482,10,14,2024-09-17,2024-09-19 04:00:00,,,,,China,Germany,China -> Germany ,Air,MSC,8392.97,,12,12,Sent,Quote Sent,No Feedback,High,Manufacturing
231,1870,9,10,2024-07-15,2024-07-17 04:00:00,2024-07-19 02:00:00,,,,China,India,China -> India ,Air,Maersk,16584.35,,17,57,Viewed,Quote Accepted,Documentation Concerns,High,Retail
232,1361,7,13,2024-03-27,2024-03-27 05:00:00,,,,,Netherlands,UK,Netherlands -> UK ,Road,PIL,1005.46,,24,36,Sent,Quote Accepted,Price Too High,High,Retail
233,1267,3,14,2024-05-25,2024-05-28 00:00:00,2024-05-28 23:00:00,,,,South Africa,USA,South Africa -> USA ,Road,MSC,12520.9,,17,52,Viewed,Quote Viewed,Competitor Won,High,Retail
234,1469,8,19,2024-05-11,2024-05-13 21:00:00,2024-05-15 18:00:00,,,,India,Netherlands,India -> Netherlands ,Air,DHL,11700.2,,3,44,Viewed,Quote Viewed,Documentation Concerns,High,Manufacturing
235,1095,7,22,2024-12-25,2024-12-26 06:00:00,,,,,UK,Germany,UK -> Germany ,Road,Emirates ,0.0,,30,34,Sent,Quote Sent,Route Constraint,Medium,Small Business
236,1255,10,12,2024-04-21,2024-04-22 11:00:00,2024-04-24 11:00:00,2024-04-25 13:00:00,,,Netherlands,UK,Netherlands -> UK ,Air,MSC,5599.07,,3,30,Accepted,Quote Accepted,Documentation Concerns,Medium,Retail
237,1782,9,9,2024-01-04,2024-01-06 22:00:00,2024-01-07 22:00:00,,,,Brazil,Netherlands,Brazil -> Netherlands ,Sea,PIL,18064.3,,5,36,Viewed,Quote Sent,No Feedback,Medium,Enterprise
238,1008,1,22,2024-10-03,2024-10-03 05:00:00,2024-10-04 07:00:00,,,,Germany,South Africa,Germany -> South Africa ,Air,Qatar,19553.64,,11,59,Viewed,Quote Viewed,No Feedback,Medium,sme
239,1381,6,13,2024-10-07,2024-10-08 10:00:00,2024-10-09 17:00:00,,,,Brazil,Germany,Brazil -> Germany ,Sea,DHL,4494.36,,5,54,Viewed,Quote Accepted,Documentation Concerns,High,SME
240,1180,7,16,2024-05-18,2024-05-19 07:00:00,2024-05-20 08:00:00,,,,Netherlands,USA,Netherlands -> USA ,Air,FedEx,16200.71,,11,61,Viewed,Quote Viewed,Competitor Won,Medium,Retail
241,1644,2,15,2024-10-17,2024-10-17 07:00:00,,,,,USA,UK,USA -> UK ,Road,Emirates,4103.5,,12,33,Sent,Quote Accepted,No Feedback,Medium,Small Business
242,1291,6,11,2024-01-11,2024-01-13 05:00:00,2024-01-15 01:00:00,,,,Netherlands,Brazil,Netherlands -> Brazil ,Road,FedEx,11941.99,,24,23,Viewed,Quote Viewed,Price Too High,Medium,Retail
243,1324,5,23,2024-05-26,2024-05-28 12:00:00,2024-05-29 10:00:00,2024-05-31 16:00:00,2024-06-05 16:00:00,2024-06-25 16:00:00,UK,India,UK -> India ,Sea,Cargo Carriers,18234.39,17400.159733360004,15,44,Completed,,,Medium,Manufacturing
244,1963,2,7,2024-10-27,2024-10-29 19:00:00,,,,,UK,USA,UK -> USA ,Air,Qatar,4493.84,,3,31,Sent,Quote Viewed,No Feedback,High,SME
245,1290,8,21,2024-07-22,2024-07-24 20:00:00,2024-07-26 12:00:00,2024-07-27 08:00:00,,,USA,UK,USA -> UK ,Air,ONE,18700.2,,6,30,Accepted,Quote Sent,Price Too High,Low,Small Business
246,1611,8,21,2024-06-15,2024-06-17 13:00:00,,,,,South Africa,Brazil,South Africa -> Brazil ,Road,Cargo Carriers,9452.05,,21,70,Sent,Quote Accepted,No Feedback,Medium,Small Business
247,1868,3,12,2024-09-03,2024-09-05 22:00:00,2024-09-06 18:00:00,2024-09-08 17:00:00,,,UK,Germany,UK -> Germany ,Sea,DHL,3958.63,,23,67,Accepted,Quote Viewed,,Medium,Small Business
248,1447,7,8,2024-01-05,2024-01-07 08:00:00,,,,,Netherlands,India,Netherlands -> India ,Air,Qatar,1137.14,,8,53,Sent,Quote Viewed,Price Too High,Medium,Manufacturing
249,1652,8,20,2024-05-02,2024-05-04 19:00:00,2024-05-05 14:00:00,,,,South Africa,Netherlands,South Africa -> Netherlands ,Sea,Costco,4572.01,,16,18,Viewed,Quote Sent,Competitor Won,High,sme
